課文/單字	族語	中文	音檔路徑
單字	sa	[虛]	https://web.klokah.tw/ninew/sound/11/07/05-C-3-5.mp3
單字	vaivaik	走	https://web.klokah.tw/ninew/sound/11/07/05-C-3-6.mp3
課文	ljaki sema kungkuan, ljaki sema tjumaq aken, “pasusu ta milingan” matu ayaya tjaljules a pazazekatj tjanuaken.	不論上學，還是回家，它好像隨時提醒我要準時。	https://web.klokah.tw/ninew/sound/11/07/05-B-4.mp3
單字	ljaki	不論	https://web.klokah.tw/ninew/sound/11/07/05-C-4-1.mp3
單字	sema	去	https://web.klokah.tw/ninew/sound/11/07/05-C-4-2.mp3
單字	kungkuan	學校	https://web.klokah.tw/ninew/sound/11/07/05-C-4-3.mp3
單字	ljaki	不論	https://web.klokah.tw/ninew/sound/11/07/05-C-4-4.mp3
單字	sema	去	https://web.klokah.tw/ninew/sound/11/07/05-C-4-5.mp3
單字	tjumaq	回家	https://web.klokah.tw/ninew/sound/11/07/05-C-4-6.mp3
單字	aken	我	https://web.klokah.tw/ninew/sound/11/07/05-C-4-7.mp3
單字	pasusu	準時	https://web.klokah.tw/ninew/sound/11/07/05-C-4-8.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/05-C-4-9.mp3
單字	milingan	時間	https://web.klokah.tw/ninew/sound/11/07/05-C-4-10.mp3
單字	matu	好像	https://web.klokah.tw/ninew/sound/11/07/05-C-4-11.mp3
單字	ayaya	[虛]	https://web.klokah.tw/ninew/sound/11/07/05-C-4-12.mp3
單字	tjaljules	隨時	https://web.klokah.tw/ninew/sound/11/07/05-C-4-13.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/05-C-4-14.mp3
單字	pazazekatj	提醒	https://web.klokah.tw/ninew/sound/11/07/05-C-4-15.mp3
單字	tjanuaken	我	https://web.klokah.tw/ninew/sound/11/07/05-C-4-16.mp3
課文	i tua unem a milingan, tegain aken ni kina.	上午六點，媽媽把我叫醒。	https://web.klokah.tw/ninew/sound/11/07/06-B-1.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/07/06-C-1-1.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-1-2.mp3
單字	unem	六	https://web.klokah.tw/ninew/sound/11/07/06-C-1-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-1-4.mp3
單字	milingan	時間	https://web.klokah.tw/ninew/sound/11/07/06-C-1-5.mp3
單字	tegain	叫醒	https://web.klokah.tw/ninew/sound/11/07/06-C-1-6.mp3
單字	aken	我	https://web.klokah.tw/ninew/sound/11/07/06-C-1-7.mp3
單字	ni	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-1-8.mp3
單字	kina	媽媽	https://web.klokah.tw/ninew/sound/11/07/06-C-1-9.mp3
課文	nu vecekadan a qadav nasaliman timadju ta kemesa tu cengelj.	中午日正當中，她忙著做午餐。	https://web.klokah.tw/ninew/sound/11/07/06-B-2.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-2-1.mp3
單字	vecekadan a qadav	中午	https://web.klokah.tw/ninew/sound/11/07/06-C-2-2.mp3
單字	nasaliman	忙著，趕著	https://web.klokah.tw/ninew/sound/11/07/06-C-2-3.mp3
單字	timadju	她	https://web.klokah.tw/ninew/sound/11/07/06-C-2-4.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-2-5.mp3
單字	kemesa	煮飯	https://web.klokah.tw/ninew/sound/11/07/06-C-2-6.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-2-7.mp3
單字	cengelj	午餐	https://web.klokah.tw/ninew/sound/11/07/06-C-2-8.mp3
課文	i tua tjelu a milingan, vaik timadju a sema ti kina i ’eleng a kitulu tua tjeminun.	下午三點，她到’Eleng阿姨家學習織布。	https://web.klokah.tw/ninew/sound/11/07/06-B-3.mp3
單字	i	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-1.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-2.mp3
單字	tjelu	三	https://web.klokah.tw/ninew/sound/11/07/06-C-3-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-4.mp3
單字	milingan	時間	https://web.klokah.tw/ninew/sound/11/07/06-C-3-5.mp3
單字	vaik	走	https://web.klokah.tw/ninew/sound/11/07/06-C-3-6.mp3
單字	timadju	她	https://web.klokah.tw/ninew/sound/11/07/06-C-3-7.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-8.mp3
單字	sema	去	https://web.klokah.tw/ninew/sound/11/07/06-C-3-9.mp3
單字	ti	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-10.mp3
單字	kina	阿姨	https://web.klokah.tw/ninew/sound/11/07/06-C-3-11.mp3
單字	i	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-12.mp3
單字	’eleng	（女子名）	https://web.klokah.tw/ninew/sound/11/07/06-C-3-13.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-14.mp3
單字	kitulu	學習	https://web.klokah.tw/ninew/sound/11/07/06-C-3-15.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-3-16.mp3
單字	tjeminun	織布	https://web.klokah.tw/ninew/sound/11/07/06-C-3-17.mp3
課文	nu salilimanga masengsengseng anan i tjumaq.	夜深了，她還在家做雜事。	https://web.klokah.tw/ninew/sound/11/07/06-B-4.mp3
單字	nu	當	https://web.klokah.tw/ninew/sound/11/07/06-C-4-1.mp3
單字	salilimanga	夜深了	https://web.klokah.tw/ninew/sound/11/07/06-C-4-2.mp3
單字	masengsengseng	工作	https://web.klokah.tw/ninew/sound/11/07/06-C-4-3.mp3
單字	anan	還	https://web.klokah.tw/ninew/sound/11/07/06-C-4-4.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/07/06-C-4-5.mp3
單字	tjumaq	家裡	https://web.klokah.tw/ninew/sound/11/07/06-C-4-6.mp3
課文	kemasi kadjamadjaman patje salilim neka ngata nu sasekezan nimadju.	從早到晚，她實在都沒有休息。	https://web.klokah.tw/ninew/sound/11/07/06-B-5.mp3
單字	kemasi	從	https://web.klokah.tw/ninew/sound/11/07/06-C-5-1.mp3
單字	kadjamadjaman	早	https://web.klokah.tw/ninew/sound/11/07/06-C-5-2.mp3
單字	patje	到	https://web.klokah.tw/ninew/sound/11/07/06-C-5-3.mp3
單字	salilim	晚	https://web.klokah.tw/ninew/sound/11/07/06-C-5-4.mp3
單字	neka	沒有	https://web.klokah.tw/ninew/sound/11/07/06-C-5-5.mp3
單字	ngata	確實	https://web.klokah.tw/ninew/sound/11/07/06-C-5-6.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-5-7.mp3
單字	sasekezan	停	https://web.klokah.tw/ninew/sound/11/07/06-C-5-8.mp3
單字	nimadju	她的	https://web.klokah.tw/ninew/sound/11/07/06-C-5-9.mp3
課文	namazeli aravac a ku kina.	我的媽媽很辛苦。	https://web.klokah.tw/ninew/sound/11/07/06-B-6.mp3
單字	namazeli	辛苦	https://web.klokah.tw/ninew/sound/11/07/06-C-6-1.mp3
單字	aravac	非常	https://web.klokah.tw/ninew/sound/11/07/06-C-6-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/06-C-6-3.mp3
單字	ku	我的	https://web.klokah.tw/ninew/sound/11/07/06-C-6-4.mp3
單字	kina	媽媽	https://web.klokah.tw/ninew/sound/11/07/06-C-6-5.mp3
課文	uzai a tapuluq a sizi ni Kapi.	Kapi有十隻羊。	https://web.klokah.tw/ninew/sound/11/07/07-B-1.mp3
單字	uzai	有	https://web.klokah.tw/ninew/sound/11/07/07-C-1-1.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-1-2.mp3
單字	tapuluq	十	https://web.klokah.tw/ninew/sound/11/07/07-C-1-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-1-4.mp3
單字	sizi	羊	https://web.klokah.tw/ninew/sound/11/07/07-C-1-5.mp3
單字	ni	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-1-6.mp3
單字	Kapi	（男子名）	https://web.klokah.tw/ninew/sound/11/07/07-C-1-7.mp3
課文	ljemita tua qadav a valuljen nimadju a sizi a sema tjukuvulj a pakikan ta cemel.	他每天趕羊到草原上吃草。	https://web.klokah.tw/ninew/sound/11/07/07-B-2.mp3
單字	ljemita	每（一）	https://web.klokah.tw/ninew/sound/11/07/07-C-2-1.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-2.mp3
單字	qadav	天	https://web.klokah.tw/ninew/sound/11/07/07-C-2-3.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-4.mp3
單字	valuljen	趕著	https://web.klokah.tw/ninew/sound/11/07/07-C-2-5.mp3
單字	nimadju	他的	https://web.klokah.tw/ninew/sound/11/07/07-C-2-6.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-7.mp3
單字	sizi	羊	https://web.klokah.tw/ninew/sound/11/07/07-C-2-8.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-9.mp3
單字	sema	去	https://web.klokah.tw/ninew/sound/11/07/07-C-2-10.mp3
單字	tjukuvulj	草原	https://web.klokah.tw/ninew/sound/11/07/07-C-2-11.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-12.mp3
單字	pakikan	吃	https://web.klokah.tw/ninew/sound/11/07/07-C-2-13.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-2-14.mp3
單字	cemel	草	https://web.klokah.tw/ninew/sound/11/07/07-C-2-15.mp3
課文	supu, tuki na maluvad tu kemuda?	數一數，是否少了？	https://web.klokah.tw/ninew/sound/11/07/07-B-3.mp3
單字	supu	數	https://web.klokah.tw/ninew/sound/11/07/07-C-3-1.mp3
單字	tuki	是否	https://web.klokah.tw/ninew/sound/11/07/07-C-3-2.mp3
單字	na	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-3-3.mp3
單字	maluvad	少了	https://web.klokah.tw/ninew/sound/11/07/07-C-3-4.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-3-5.mp3
單字	kemuda	什麼	https://web.klokah.tw/ninew/sound/11/07/07-C-3-6.mp3
課文	ita, drusa, tjelu, sepatj, lima, unem, pitju, alu, siva, “ ’eng!” namakiluvad tu ita.	一、二、三、四、五、六、七、八、九，嗯！少了一隻。	https://web.klokah.tw/ninew/sound/11/07/07-B-4.mp3
單字	ita	一	https://web.klokah.tw/ninew/sound/11/07/07-C-4-1.mp3
單字	drusa	二	https://web.klokah.tw/ninew/sound/11/07/07-C-4-2.mp3
單字	tjelu	三	https://web.klokah.tw/ninew/sound/11/07/07-C-4-3.mp3
單字	sepatj	四	https://web.klokah.tw/ninew/sound/11/07/07-C-4-4.mp3
單字	lima	五	https://web.klokah.tw/ninew/sound/11/07/07-C-4-5.mp3
單字	unem	六	https://web.klokah.tw/ninew/sound/11/07/07-C-4-6.mp3
單字	pitju	七	https://web.klokah.tw/ninew/sound/11/07/07-C-4-7.mp3
單字	alu	八	https://web.klokah.tw/ninew/sound/11/07/07-C-4-8.mp3
單字	siva	九	https://web.klokah.tw/ninew/sound/11/07/07-C-4-9.mp3
單字	“	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-4-10.mp3
單字	’eng	嗯	https://web.klokah.tw/ninew/sound/11/07/07-C-4-11.mp3
單字	”	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-4-12.mp3
單字	namakiluvad	少了	https://web.klokah.tw/ninew/sound/11/07/07-C-4-13.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-4-14.mp3
單字	ita	一	https://web.klokah.tw/ninew/sound/11/07/07-C-4-15.mp3
課文	saw, vaiku a kirimu a karim tu inuan?	走吧，趕快去找到底在哪裡？	https://web.klokah.tw/ninew/sound/11/07/07-B-5.mp3
單字	saw	走	https://web.klokah.tw/ninew/sound/11/07/07-C-5-1.mp3
單字	vaiku	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-5-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-5-3.mp3
單字	kirimu	快點	https://web.klokah.tw/ninew/sound/11/07/07-C-5-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-5-5.mp3
單字	karim	尋找	https://web.klokah.tw/ninew/sound/11/07/07-C-5-6.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-5-7.mp3
單字	inuan	在哪裡	https://web.klokah.tw/ninew/sound/11/07/07-C-5-8.mp3
課文	madjumak anga, manu nakiqilja i pasalikuz tua tjagulj.	找到了，牠原來躲在大石頭後面。	https://web.klokah.tw/ninew/sound/11/07/07-B-6.mp3
單字	madjumak	找到	https://web.klokah.tw/ninew/sound/11/07/07-C-6-1.mp3
單字	anga	已經	https://web.klokah.tw/ninew/sound/11/07/07-C-6-2.mp3
單字	manu	原來	https://web.klokah.tw/ninew/sound/11/07/07-C-6-3.mp3
單字	nakiqilja	躲	https://web.klokah.tw/ninew/sound/11/07/07-C-6-4.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/07/07-C-6-5.mp3
單字	pasalikuz	後面	https://web.klokah.tw/ninew/sound/11/07/07-C-6-6.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/07-C-6-7.mp3
單字	tjagulj	大石頭	https://web.klokah.tw/ninew/sound/11/07/07-C-6-8.mp3
課文	tjenglay a tjekacauan nu qezemezemetj a qatjuvi.	蛇喜歡在晚上出現。	https://web.klokah.tw/ninew/sound/11/07/08-B-1.mp3
單字	tjenglay	喜歡	https://web.klokah.tw/ninew/sound/11/07/08-C-1-1.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-1-2.mp3
單字	tjekacauan	出現	https://web.klokah.tw/ninew/sound/11/07/08-C-1-3.mp3
單字	nu	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-1-4.mp3
單字	qezemezemetj	晚上	https://web.klokah.tw/ninew/sound/11/07/08-C-1-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-1-6.mp3
單字	qatjuvi	蛇	https://web.klokah.tw/ninew/sound/11/07/08-C-1-7.mp3
課文	a qatjuvi na tjaljules a kiqilja i tua tjevetjevengan katua qaciljaciljaian a kadjunangan.	蛇經常躲在潮濕的地方和石頭堆當中棲息。	https://web.klokah.tw/ninew/sound/11/07/08-B-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-1.mp3
單字	qatjuvi	蛇	https://web.klokah.tw/ninew/sound/11/07/08-C-2-2.mp3
單字	na	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-3.mp3
單字	tjaljules	經常	https://web.klokah.tw/ninew/sound/11/07/08-C-2-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-5.mp3
單字	kiqilja	躲	https://web.klokah.tw/ninew/sound/11/07/08-C-2-6.mp3
單字	i	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-7.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-8.mp3
單字	tjevetjevengan	潮濕的	https://web.klokah.tw/ninew/sound/11/07/08-C-2-9.mp3
單字	katua	和	https://web.klokah.tw/ninew/sound/11/07/08-C-2-10.mp3
單字	qaciljaciljaian	石頭堆	https://web.klokah.tw/ninew/sound/11/07/08-C-2-11.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-2-12.mp3
單字	kadjunangan	棲息地	https://web.klokah.tw/ninew/sound/11/07/08-C-2-13.mp3
課文	nu ngaraljangalj a qatjuvi, uri pazangal anga mavilad azua kulavaw katua ceqer.	只要蛇張開嘴，那老鼠和青蛙都很難逃開。	https://web.klokah.tw/ninew/sound/11/07/08-B-3.mp3
單字	nu	如果	https://web.klokah.tw/ninew/sound/11/07/08-C-3-1.mp3
單字	ngaraljangalj	張嘴	https://web.klokah.tw/ninew/sound/11/07/08-C-3-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/08-C-3-3.mp3
單字	qatjuvi	蛇	https://web.klokah.tw/ninew/sound/11/07/08-C-3-4.mp3
單字	uri	會	https://web.klokah.tw/ninew/sound/11/07/08-C-3-5.mp3
單字	pazangal	困難	https://web.klokah.tw/ninew/sound/11/07/08-C-3-6.mp3
單字	anga	已經	https://web.klokah.tw/ninew/sound/11/07/08-C-3-7.mp3
單字	mavilad	逃	https://web.klokah.tw/ninew/sound/11/07/08-C-3-8.mp3
單字	azua	那	https://web.klokah.tw/ninew/sound/11/07/08-C-3-9.mp3
單字	kulavaw	老鼠	https://web.klokah.tw/ninew/sound/11/07/08-C-3-10.mp3
單字	katua	和	https://web.klokah.tw/ninew/sound/11/07/08-C-3-11.mp3
單字	ceqer	青蛙	https://web.klokah.tw/ninew/sound/11/07/08-C-3-12.mp3
課文	bulay angata a kalungulungulj.	蝴蝶真美麗。	https://web.klokah.tw/ninew/sound/11/07/09-B-1.mp3
單字	bulay	美麗	https://web.klokah.tw/ninew/sound/11/07/09-C-1-1.mp3
單字	angata	確實	https://web.klokah.tw/ninew/sound/11/07/09-C-1-2.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-1-3.mp3
單字	kalungulungulj	蝴蝶	https://web.klokah.tw/ninew/sound/11/07/09-C-1-4.mp3
課文	kasangasangasan, na ita qatjuvitjuvi a ita timadju.	起初，牠只是一隻毛毛蟲。	https://web.klokah.tw/ninew/sound/11/07/09-B-2.mp3
單字	kasangasangasan	起初	https://web.klokah.tw/ninew/sound/11/07/09-C-2-1.mp3
單字	na	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-2-2.mp3
單字	ita	一（單位）	https://web.klokah.tw/ninew/sound/11/07/09-C-2-3.mp3
單字	qatjuvitjuvi	毛毛蟲	https://web.klokah.tw/ninew/sound/11/07/09-C-2-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-2-5.mp3
單字	ita	一	https://web.klokah.tw/ninew/sound/11/07/09-C-2-6.mp3
單字	timadju	牠	https://web.klokah.tw/ninew/sound/11/07/09-C-2-7.mp3
課文	ljakua tucu, namitunganga timadju tua bulabulay a itung.	可是現在，牠已經穿上美麗的衣裳。	https://web.klokah.tw/ninew/sound/11/07/09-B-3.mp3
單字	ljakua	可是	https://web.klokah.tw/ninew/sound/11/07/09-C-3-1.mp3
單字	tucu	現在	https://web.klokah.tw/ninew/sound/11/07/09-C-3-2.mp3
單字	namitunganga	穿上	https://web.klokah.tw/ninew/sound/11/07/09-C-3-3.mp3
單字	timadju	已經	https://web.klokah.tw/ninew/sound/11/07/09-C-3-4.mp3
單字	tua	牠	https://web.klokah.tw/ninew/sound/11/07/09-C-3-5.mp3
單字	bulabulay	美麗	https://web.klokah.tw/ninew/sound/11/07/09-C-3-6.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-3-7.mp3
單字	itung	衣裳	https://web.klokah.tw/ninew/sound/11/07/09-C-3-8.mp3
課文	saka minglayalayap i pavavaw tua vuljangaljangaw.	在花叢上飛來飛去。	https://web.klokah.tw/ninew/sound/11/07/09-B-4.mp3
單字	saka	而	https://web.klokah.tw/ninew/sound/11/07/09-C-4-1.mp3
單字	minglayalayap	飛來飛去	https://web.klokah.tw/ninew/sound/11/07/09-C-4-2.mp3
單字	i	在	https://web.klokah.tw/ninew/sound/11/07/09-C-4-3.mp3
單字	pavavaw	上面	https://web.klokah.tw/ninew/sound/11/07/09-C-4-4.mp3
單字	tua	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-4-5.mp3
單字	vuljangaljangaw	花叢	https://web.klokah.tw/ninew/sound/11/07/09-C-4-6.mp3
課文	ljakua kiljivaku tazua ljualaq, maya sekelay ta dringay na cacagalj.	可是要小心那細網，不要掉掛在蜘蛛的陷阱喔。	https://web.klokah.tw/ninew/sound/11/07/09-B-5.mp3
單字	ljakua	可是	https://web.klokah.tw/ninew/sound/11/07/09-C-5-1.mp3
單字	kiljivaku	小心	https://web.klokah.tw/ninew/sound/11/07/09-C-5-2.mp3
單字	tazua	那（網）	https://web.klokah.tw/ninew/sound/11/07/09-C-5-3.mp3
單字	ljualaq	蜘蛛	https://web.klokah.tw/ninew/sound/11/07/09-C-5-4.mp3
單字	maya	不要	https://web.klokah.tw/ninew/sound/11/07/09-C-5-5.mp3
單字	sekelay	掉掛	https://web.klokah.tw/ninew/sound/11/07/09-C-5-6.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-5-7.mp3
單字	dringay	陷阱	https://web.klokah.tw/ninew/sound/11/07/09-C-5-8.mp3
單字	na	[虛]	https://web.klokah.tw/ninew/sound/11/07/09-C-5-9.mp3
單字	cacagalj	蜘蛛	https://web.klokah.tw/ninew/sound/11/07/09-C-5-10.mp3
課文	izua itaqadav, naseman paqeteleng a pagidigidi ta qam.	有一天猴子欺負穿山甲。	https://web.klokah.tw/ninew/sound/11/07/10-B-1.mp3
單字	izua	有	https://web.klokah.tw/ninew/sound/11/07/10-C-1-1.mp3
單字	itaqadav	1天	https://web.klokah.tw/ninew/sound/11/07/10-C-1-2.mp3
單字	naseman	做	https://web.klokah.tw/ninew/sound/11/07/10-C-1-3.mp3
單字	paqeteleng	欺負	https://web.klokah.tw/ninew/sound/11/07/10-C-1-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-1-5.mp3
單字	pagidigidi	猴子	https://web.klokah.tw/ninew/sound/11/07/10-C-1-6.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-1-7.mp3
單字	qam	穿山甲	https://web.klokah.tw/ninew/sound/11/07/10-C-1-8.mp3
課文	sipedjeke ta sapuy sa ljamai a umaq na qam, ulja tjekacauan aya.	點起火來燒洞穴，想要叫穿山甲出洞來。	https://web.klokah.tw/ninew/sound/11/07/10-B-2.mp3
單字	sipedjeke	點燃用	https://web.klokah.tw/ninew/sound/11/07/10-C-2-1.mp3
單字	ta	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-2-2.mp3
單字	sapuy	火	https://web.klokah.tw/ninew/sound/11/07/10-C-2-3.mp3
單字	sa	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-2-4.mp3
單字	ljamai	燒	https://web.klokah.tw/ninew/sound/11/07/10-C-2-5.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-2-6.mp3
單字	umaq	洞穴	https://web.klokah.tw/ninew/sound/11/07/10-C-2-7.mp3
單字	na	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-2-8.mp3
單字	qam	穿山甲	https://web.klokah.tw/ninew/sound/11/07/10-C-2-9.mp3
單字	ulja	想要	https://web.klokah.tw/ninew/sound/11/07/10-C-2-10.mp3
單字	tjekacauan	出來	https://web.klokah.tw/ninew/sound/11/07/10-C-2-11.mp3
單字	aya	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-2-12.mp3
課文	inika nakinemnem tazua namirengreng a sapuy tu tjaqacatjaqacaanga.	沒想到火越燒越大。	https://web.klokah.tw/ninew/sound/11/07/10-B-3.mp3
單字	inika	沒有	https://web.klokah.tw/ninew/sound/11/07/10-C-3-1.mp3
單字	nakinemnem	思及	https://web.klokah.tw/ninew/sound/11/07/10-C-3-2.mp3
單字	tazua	那	https://web.klokah.tw/ninew/sound/11/07/10-C-3-3.mp3
單字	namirengreng	燃燒	https://web.klokah.tw/ninew/sound/11/07/10-C-3-4.mp3
單字	a	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-3-5.mp3
單字	sapuy	火	https://web.klokah.tw/ninew/sound/11/07/10-C-3-6.mp3
單字	tu	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-3-7.mp3
單字	tjaqacatjaqacaanga	越來越大	https://web.klokah.tw/ninew/sound/11/07/10-C-3-8.mp3
課文	qaw sa maljamanga djidjiljan nimadju.	就燒到自己的屁股了。	https://web.klokah.tw/ninew/sound/11/07/10-B-4.mp3
單字	qaw	就…	https://web.klokah.tw/ninew/sound/11/07/10-C-4-1.mp3
單字	sa	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-4-2.mp3
單字	maljamanga	被燒了	https://web.klokah.tw/ninew/sound/11/07/10-C-4-3.mp3
單字	djidjiljan	屁股	https://web.klokah.tw/ninew/sound/11/07/10-C-4-4.mp3
單字	nimadju	牠的	https://web.klokah.tw/ninew/sound/11/07/10-C-4-5.mp3
課文	masi tuazuanga, namequdjidjilj anga djidjiljan nua pagidigidi.	從那時候，猴子的屁股就變成紅色的了。	https://web.klokah.tw/ninew/sound/11/07/10-B-5.mp3
單字	masi	從	https://web.klokah.tw/ninew/sound/11/07/10-C-5-1.mp3
單字	tuazuanga	那時候	https://web.klokah.tw/ninew/sound/11/07/10-C-5-2.mp3
單字	namequdjidjilj	變紅色	https://web.klokah.tw/ninew/sound/11/07/10-C-5-3.mp3
單字	anga	已經	https://web.klokah.tw/ninew/sound/11/07/10-C-5-4.mp3
單字	djidjiljan	屁股	https://web.klokah.tw/ninew/sound/11/07/10-C-5-5.mp3
單字	nua	[虛]	https://web.klokah.tw/ninew/sound/11/07/10-C-5-6.mp3
單字	pagidigidi	猴子	https://web.klokah.tw/ninew/sound/11/07/10-C-5-7.mp3
課文	macaqu sun a kiljavaran tua pinayuanan?	你會講排灣語嗎？	https://web.klokah.tw/ninew/sound/11/08/01-B-1.mp3
單字	macaqu	會	https://web.klokah.tw/ninew/sound/11/08/01-C-1-1.mp3
單字	sun	你	https://web.klokah.tw/ninew/sound/11/08/01-C-1-2.mp3
